"rt","response","ParticipantID","TrialType","ClipID","BlockNum","Condition","SoundCategory","CorrectKey","Accuracy"
3077,"4","128","Retrieval",141,11,-67.5,"orch",4,TRUE
3845,"3","128","Retrieval",123,11,90,"ep",1,FALSE
4779,"4","128","Retrieval",8,11,0,"synth",1,FALSE
3093,"4","128","Retrieval",158,11,-45,"orch",4,TRUE
3211,"4","128","Retrieval",28,11,180,"orch",2,FALSE
4757,"4","128","Retrieval",80,11,-112.5,"dar",1,FALSE
3253,"3","128","Retrieval",131,11,112.5,"synth",2,FALSE
4240,"1","128","Retrieval",31,11,-157.5,"dar",2,FALSE
3221,"2","128","Retrieval",140,11,135,"synth",4,FALSE
3915,"3","128","Retrieval",117,12,90,"ep",1,FALSE
3680,"4","128","Retrieval",155,12,135,"synth",3,FALSE
3909,"4","128","Retrieval",26,12,22.5,"ep",2,FALSE
3419,"3","128","Retrieval",30,12,180,"orch",3,TRUE
3829,"1","128","Retrieval",34,12,-157.5,"dar",1,TRUE
3136,"2","128","Retrieval",163,12,157.5,"synth",2,TRUE
4640,"3","128","Retrieval",145,12,-45,"orch",2,FALSE
3317,"1","128","Retrieval",50,12,0,"synth",3,FALSE
3883,"3","128","Retrieval",86,12,45,"ep",4,FALSE
3243,"2","128","Retrieval",188,12,-22.5,"orch",1,FALSE
3845,"1","128","Retrieval",64,12,-112.5,"dar",3,FALSE
3339,"2","128","Retrieval",106,12,67.5,"ep",1,FALSE
4299,"3","128","Retrieval",128,12,112.5,"synth",3,TRUE
3328,"1","128","Retrieval",143,12,-67.5,"orch",1,TRUE
3067,"2","128","Retrieval",114,12,-90,"dar",2,TRUE
3387,"4","128","Retrieval",43,12,-135,"dar",3,FALSE
NA,NA,"124","Retrieval",149,1,22.5,"willow",4,NA
3749,"2","124","Retrieval",107,1,-157.5,"acoustic",2,TRUE
4672,"2","124","Retrieval",133,1,-135,"acoustic",2,TRUE
3104,"3","124","Retrieval",69,1,157.5,"choir",3,TRUE
3381,"2","124","Retrieval",175,1,-112.5,"acoustic",2,TRUE
4123,"1","124","Retrieval",59,1,-67.5,"guitar",3,FALSE
3296,"2","124","Retrieval",73,1,-45,"guitar",2,TRUE
3557,"3","124","Retrieval",18,1,-90,"willow",4,FALSE
3936,"2","124","Retrieval",4,1,90,"acoustic",1,FALSE
4224,"3","124","Retrieval",115,1,0,"guitar",3,TRUE
3717,"1","124","Retrieval",84,1,-22.5,"guitar",4,FALSE
3499,"1","124","Retrieval",38,1,112.5,"choir",2,FALSE
3440,"2","124","Retrieval",63,1,135,"choir",2,TRUE
3440,"1","124","Retrieval",178,1,67.5,"willow",2,FALSE
4096,"3","124","Retrieval",157,1,45,"willow",3,TRUE
3867,"3","124","Retrieval",78,1,180,"choir",3,TRUE
4016,"4","124","Retrieval",113,2,-135,"acoustic",4,TRUE
4080,"4","124","Retrieval",27,2,-90,"willow",2,FALSE
3376,"2","124","Retrieval",171,2,67.5,"willow",2,TRUE
3333,"3","124","Retrieval",105,2,-157.5,"acoustic",3,TRUE
3141,"1","124","Retrieval",67,2,-45,"guitar",2,FALSE
3392,"4","124","Retrieval",53,2,-67.5,"guitar",4,TRUE
3323,"2","124","Retrieval",190,2,-112.5,"acoustic",3,FALSE
3296,"3","124","Retrieval",13,2,112.5,"choir",1,FALSE
3275,"3","124","Retrieval",52,2,135,"choir",4,FALSE
3253,"3","124","Retrieval",1,2,90,"acoustic",4,FALSE
3163,"1","124","Retrieval",112,2,0,"guitar",1,TRUE
3344,"1","124","Retrieval",153,2,45,"willow",2,FALSE
3312,"4","124","Retrieval",90,2,-22.5,"guitar",2,FALSE
3493,"2","124","Retrieval",72,2,157.5,"choir",4,FALSE
3376,"4","124","Retrieval",130,2,22.5,"willow",1,FALSE
3291,"4","124","Retrieval",76,2,180,"choir",4,TRUE
3952,"2","124","Retrieval",19,3,112.5,"choir",3,FALSE
3291,"2","124","Retrieval",5,3,90,"acoustic",2,TRUE
3168,"1","124","Retrieval",104,3,-157.5,"acoustic",2,FALSE
3323,"3","124","Retrieval",68,3,157.5,"choir",3,TRUE
4304,"1","124","Retrieval",146,3,0,"guitar",4,FALSE
3568,"3","124","Retrieval",167,3,67.5,"willow",2,FALSE
3451,"1","124","Retrieval",77,3,-45,"guitar",1,TRUE
3760,"1","124","Retrieval",46,3,-67.5,"guitar",2,FALSE
3472,"1","124","Retrieval",148,3,-135,"acoustic",1,TRUE
3856,"4","124","Retrieval",169,3,-112.5,"acoustic",3,FALSE
4309,"4","124","Retrieval",152,3,22.5,"willow",1,FALSE
4459,"2","124","Retrieval",93,3,-22.5,"guitar",3,FALSE
3616,"1","124","Retrieval",88,3,180,"choir",2,FALSE
4469,"2","124","Retrieval",22,3,-90,"willow",1,FALSE
4496,"4","124","Retrieval",156,3,45,"willow",3,FALSE
3627,"1","124","Retrieval",62,3,135,"choir",2,FALSE
4347,"3","124","Retrieval",172,4,45,"guitar",3,TRUE
3984,"1","124","Retrieval",119,4,0,"willow",4,FALSE
3493,"1","124","Retrieval",3,4,-90,"guitar",2,FALSE
4485,"3","124","Retrieval",83,4,180,"acoustic",4,FALSE
4859,"1","124","Retrieval",185,4,67.5,"guitar",1,TRUE
3877,"4","124","Retrieval",44,4,135,"acoustic",3,FALSE
3227,"1","124","Retrieval",58,4,157.5,"acoustic",3,FALSE
4139,"2","124","Retrieval",139,4,-135,"choir",3,FALSE
4373,"4","124","Retrieval",92,4,-22.5,"willow",1,FALSE
3232,"2","124","Retrieval",11,4,90,"choir",2,TRUE
3253,"1","124","Retrieval",161,4,22.5,"guitar",4,FALSE
3456,"2","124","Retrieval",21,4,112.5,"acoustic",4,FALSE
3371,"3","124","Retrieval",66,4,-45,"willow",2,FALSE
3803,"4","124","Retrieval",121,4,-157.5,"choir",2,FALSE
3691,"1","124","Retrieval",181,4,-112.5,"choir",4,FALSE
3488,"3","124","Retrieval",48,4,-67.5,"willow",4,FALSE
3904,"3","124","Retrieval",79,5,180,"acoustic",1,FALSE
4688,"1","124","Retrieval",168,5,45,"guitar",2,FALSE
5605,"3","124","Retrieval",37,5,-67.5,"willow",2,FALSE
3717,"2","124","Retrieval",98,5,-157.5,"choir",4,FALSE
3387,"1","124","Retrieval",118,5,0,"willow",1,TRUE
3717,"2","124","Retrieval",124,5,-135,"choir",4,FALSE
4240,"2","124","Retrieval",15,5,-90,"guitar",4,FALSE
3280,"3","124","Retrieval",183,5,67.5,"guitar",2,FALSE
3744,"4","124","Retrieval",9,5,112.5,"acoustic",3,FALSE
4528,"2","124","Retrieval",60,5,157.5,"acoustic",2,TRUE
3285,"1","124","Retrieval",182,5,-112.5,"choir",1,TRUE
4469,"3","124","Retrieval",23,5,135,"acoustic",3,TRUE
3573,"3","124","Retrieval",94,5,-22.5,"willow",4,FALSE
3317,"2","124","Retrieval",151,5,22.5,"guitar",4,FALSE
3061,"2","124","Retrieval",55,5,-45,"willow",2,TRUE
3355,"1","124","Retrieval",10,5,90,"choir",1,TRUE
3445,"2","124","Retrieval",96,6,180,"acoustic",1,FALSE
3317,"4","124","Retrieval",108,6,-22.5,"willow",3,FALSE
3760,"2","124","Retrieval",164,6,22.5,"guitar",3,FALSE
3360,"2","124","Retrieval",32,6,-67.5,"willow",1,FALSE
4549,"3","124","Retrieval",20,6,112.5,"acoustic",3,TRUE
4208,"2","124","Retrieval",12,6,90,"choir",2,TRUE
3307,"4","124","Retrieval",39,6,135,"acoustic",2,FALSE
3328,"1","124","Retrieval",170,6,45,"guitar",4,FALSE
3637,"3","124","Retrieval",179,6,67.5,"guitar",1,FALSE
3760,"4","124","Retrieval",7,6,-90,"guitar",4,TRUE
3157,"1","124","Retrieval",120,6,0,"willow",2,FALSE
3792,"4","124","Retrieval",159,6,-135,"choir",4,TRUE
3349,"3","124","Retrieval",160,6,-112.5,"choir",4,FALSE
4181,"1","124","Retrieval",75,6,-45,"willow",3,FALSE
3435,"2","124","Retrieval",47,6,157.5,"acoustic",4,FALSE
3520,"4","124","Retrieval",97,6,-157.5,"choir",4,TRUE
4251,"4","124","Retrieval",188,7,-112.5,"orch",4,TRUE
3477,"4","124","Retrieval",28,7,90,"orch",1,FALSE
3877,"1","124","Retrieval",8,7,-90,"synth",3,FALSE
3141,"2","124","Retrieval",155,7,45,"synth",3,FALSE
3403,"3","124","Retrieval",123,7,0,"ep",3,TRUE
4464,"2","124","Retrieval",158,7,-135,"orch",3,FALSE
3365,"3","124","Retrieval",129,7,22.5,"synth",3,TRUE
4368,"2","124","Retrieval",99,7,-22.5,"ep",1,FALSE
4021,"1","124","Retrieval",41,7,-67.5,"ep",1,TRUE
4341,"4","124","Retrieval",186,7,67.5,"synth",3,FALSE
3317,"3","124","Retrieval",64,7,157.5,"dar",3,TRUE
3403,"2","124","Retrieval",40,7,112.5,"dar",1,FALSE
3397,"1","124","Retrieval",49,7,135,"dar",4,FALSE
3771,"3","124","Retrieval",143,7,-157.5,"orch",4,FALSE
4549,"4","124","Retrieval",86,7,-45,"ep",4,TRUE
3360,"2","124","Retrieval",103,7,180,"dar",2,TRUE
3931,"3","124","Retrieval",145,8,-135,"orch",1,FALSE
3595,"4","124","Retrieval",26,8,-67.5,"ep",4,TRUE
3856,"4","124","Retrieval",80,8,157.5,"dar",2,FALSE
3760,"3","124","Retrieval",184,8,67.5,"synth",3,TRUE
3963,"2","124","Retrieval",65,8,-45,"ep",3,FALSE
3301,"2","124","Retrieval",31,8,112.5,"dar",2,TRUE
3408,"3","124","Retrieval",101,8,-22.5,"ep",3,TRUE
3355,"4","124","Retrieval",43,8,135,"dar",4,TRUE
3504,"3","124","Retrieval",142,8,-157.5,"orch",4,FALSE
3339,"3","124","Retrieval",192,8,-112.5,"orch",3,TRUE
3205,"1","124","Retrieval",117,8,0,"ep",2,FALSE
3909,"2","124","Retrieval",128,8,22.5,"synth",3,FALSE
3200,"4","124","Retrieval",82,8,180,"dar",2,FALSE
4560,"2","124","Retrieval",17,8,90,"orch",4,FALSE
3445,"2","124","Retrieval",135,8,45,"synth",4,FALSE
3408,"2","124","Retrieval",50,8,-90,"synth",1,FALSE
3744,"2","124","Retrieval",30,9,90,"orch",3,FALSE
4021,"1","124","Retrieval",132,9,0,"ep",2,FALSE
3648,"2","124","Retrieval",87,9,-45,"ep",1,FALSE
3232,"4","124","Retrieval",25,9,-67.5,"ep",3,FALSE
4096,"1","124","Retrieval",141,9,-157.5,"orch",3,FALSE
3371,"3","124","Retrieval",165,9,-135,"orch",3,TRUE
3301,"2","124","Retrieval",34,9,112.5,"dar",1,FALSE
3435,"2","124","Retrieval",35,9,-90,"synth",2,TRUE
3339,"1","124","Retrieval",56,9,157.5,"dar",3,FALSE
4187,"2","124","Retrieval",106,9,-22.5,"ep",1,FALSE
4293,"1","124","Retrieval",45,9,135,"dar",4,FALSE
3349,"3","124","Retrieval",140,9,45,"synth",3,TRUE
3728,"1","124","Retrieval",131,9,22.5,"synth",4,FALSE
3808,"2","124","Retrieval",163,9,67.5,"synth",3,FALSE
3029,"3","124","Retrieval",114,9,180,"dar",4,FALSE
4032,"1","124","Retrieval",174,9,-112.5,"orch",2,FALSE
3269,"3","124","Retrieval",176,10,45,"ep",4,FALSE
4043,"2","124","Retrieval",189,10,67.5,"ep",4,FALSE
3525,"4","124","Retrieval",81,10,135,"orch",4,TRUE
3339,"2","124","Retrieval",187,10,-112.5,"dar",1,FALSE
4320,"1","124","Retrieval",144,10,22.5,"ep",3,FALSE
4016,"4","124","Retrieval",61,10,-67.5,"synth",1,FALSE
3915,"2","124","Retrieval",95,10,-22.5,"synth",2,TRUE
3893,"1","124","Retrieval",147,10,-135,"dar",2,FALSE
3328,"3","124","Retrieval",126,10,-157.5,"dar",4,FALSE
5163,"1","124","Retrieval",125,10,0,"synth",3,FALSE
3579,"3","124","Retrieval",14,10,90,"dar",2,FALSE
3536,"3","124","Retrieval",42,10,112.5,"orch",3,TRUE
3291,"4","124","Retrieval",71,10,-45,"synth",2,FALSE
4741,"3","124","Retrieval",6,10,-90,"ep",4,FALSE
3680,"3","124","Retrieval",134,10,180,"orch",4,FALSE
3925,"4","124","Retrieval",91,10,157.5,"orch",4,TRUE
3888,"3","124","Retrieval",24,11,-90,"ep",4,FALSE
3323,"3","124","Retrieval",2,11,90,"dar",2,FALSE
3531,"1","124","Retrieval",166,11,45,"ep",2,FALSE
3397,"3","124","Retrieval",122,11,-157.5,"dar",2,FALSE
3392,"4","124","Retrieval",102,11,157.5,"orch",3,FALSE
3627,"2","124","Retrieval",191,11,-112.5,"dar",1,FALSE
3445,"4","124","Retrieval",33,11,112.5,"orch",3,FALSE
3344,"2","124","Retrieval",57,11,135,"orch",1,FALSE
3451,"4","124","Retrieval",110,11,180,"orch",4,TRUE
3893,"4","124","Retrieval",54,11,-67.5,"synth",4,TRUE
3307,"3","124","Retrieval",100,11,-22.5,"synth",3,TRUE
3712,"2","124","Retrieval",138,11,22.5,"ep",2,TRUE
3504,"3","124","Retrieval",70,11,-45,"synth",4,FALSE
3957,"4","124","Retrieval",180,11,67.5,"ep",2,FALSE
3632,"2","124","Retrieval",111,11,0,"synth",1,FALSE
3333,"3","124","Retrieval",136,11,-135,"dar",4,FALSE
3339,"2","124","Retrieval",116,12,-157.5,"dar",2,TRUE
3680,"4","124","Retrieval",36,12,112.5,"orch",3,FALSE
3141,"1","124","Retrieval",109,12,-22.5,"synth",3,FALSE
3515,"3","124","Retrieval",16,12,-90,"ep",3,TRUE
3595,"2","124","Retrieval",85,12,157.5,"orch",2,TRUE
3515,"3","124","Retrieval",89,12,-45,"synth",4,FALSE
3355,"2","124","Retrieval",173,12,45,"ep",3,FALSE
3595,"1","124","Retrieval",154,12,-135,"dar",4,FALSE
3568,"1","124","Retrieval",74,12,135,"orch",1,TRUE
3973,"4","124","Retrieval",29,12,90,"dar",3,FALSE
3387,"3","124","Retrieval",137,12,180,"orch",1,FALSE
3275,"4","124","Retrieval",162,12,-112.5,"dar",4,TRUE
3456,"2","124","Retrieval",150,12,22.5,"ep",2,TRUE
3440,"1","124","Retrieval",51,12,-67.5,"synth",1,TRUE
3611,"2","124","Retrieval",127,12,0,"synth",3,FALSE
3397,"4","124","Retrieval",177,12,67.5,"ep",4,TRUE
4805,"1","122","Retrieval",124,1,180,"choir",3,FALSE
NA,NA,"122","Retrieval",84,1,-67.5,"guitar",4,NA
4400,"4","122","Retrieval",68,1,112.5,"choir",2,FALSE
4629,"3","122","Retrieval",44,1,90,"acoustic",2,FALSE
3525,"3","122","Retrieval",1,1,45,"acoustic",2,FALSE
4816,"3","122","Retrieval",76,1,135,"choir",3,TRUE
3595,"3","122","Retrieval",9,1,67.5,"acoustic",3,TRUE
5216,"3","122","Retrieval",190,1,-157.5,"acoustic",2,FALSE
5173,"2","122","Retrieval",171,1,22.5,"willow",2,TRUE
3803,"4","122","Retrieval",121,1,157.5,"choir",1,FALSE
3771,"1","122","Retrieval",48,1,-112.5,"willow",1,TRUE
4272,"2","122","Retrieval",66,1,-90,"willow",3,FALSE
4400,"4","122","Retrieval",27,1,-135,"willow",4,TRUE
4736,"2","122","Retrieval",151,1,-22.5,"guitar",1,FALSE
4395,"3","122","Retrieval",115,1,-45,"guitar",1,FALSE
4331,"4","122","Retrieval",168,1,0,"guitar",4,TRUE
3835,"1","122","Retrieval",90,2,-67.5,"guitar",4,FALSE
4133,"4","122","Retrieval",164,2,-22.5,"guitar",1,FALSE
3509,"4","122","Retrieval",39,2,90,"acoustic",1,FALSE
3797,"3","122","Retrieval",69,2,112.5,"choir",3,TRUE
4789,"1","122","Retrieval",20,2,67.5,"acoustic",4,FALSE
4203,"2","122","Retrieval",169,2,-157.5,"acoustic",2,TRUE
4501,"4","122","Retrieval",112,2,-45,"guitar",1,FALSE
3472,"2","122","Retrieval",97,2,157.5,"choir",2,TRUE
3792,"3","122","Retrieval",32,2,-112.5,"willow",2,FALSE
3883,"4","122","Retrieval",88,2,135,"choir",1,FALSE
4144,"4","122","Retrieval",139,2,180,"choir",4,TRUE
3440,"1","122","Retrieval",22,2,-135,"willow",4,FALSE
3600,"3","122","Retrieval",170,2,0,"guitar",2,FALSE
3291,"4","122","Retrieval",75,2,-90,"willow",3,FALSE
3616,"2","122","Retrieval",167,2,22.5,"willow",2,TRUE
3771,"3","122","Retrieval",5,2,45,"acoustic",4,FALSE
4085,"4","122","Retrieval",172,3,0,"guitar",4,TRUE
4315,"2","122","Retrieval",55,3,-90,"willow",2,TRUE
3541,"4","122","Retrieval",37,3,-112.5,"willow",1,FALSE
3941,"3","122","Retrieval",146,3,-45,"guitar",4,FALSE
4021,"2","122","Retrieval",72,3,112.5,"choir",3,FALSE
3659,"4","122","Retrieval",178,3,22.5,"willow",2,FALSE
3600,"2","122","Retrieval",93,3,-67.5,"guitar",2,TRUE
4432,"4","122","Retrieval",18,3,-135,"willow",4,TRUE
4331,"4","122","Retrieval",21,3,67.5,"acoustic",3,FALSE
3307,"2","122","Retrieval",4,3,45,"acoustic",1,FALSE
4032,"1","122","Retrieval",98,3,157.5,"choir",2,FALSE
3333,"1","122","Retrieval",78,3,135,"choir",1,TRUE
3445,"2","122","Retrieval",23,3,90,"acoustic",4,FALSE
4363,"4","122","Retrieval",161,3,-22.5,"guitar",4,TRUE
4075,"3","122","Retrieval",175,3,-157.5,"acoustic",3,TRUE
3909,"2","122","Retrieval",159,3,180,"choir",1,FALSE
3915,"4","122","Retrieval",59,4,-112.5,"guitar",4,TRUE
3995,"2","122","Retrieval",13,4,67.5,"choir",3,FALSE
4736,"4","122","Retrieval",47,4,112.5,"acoustic",3,FALSE
4240,"4","122","Retrieval",113,4,180,"acoustic",4,TRUE
4379,"4","122","Retrieval",92,4,-67.5,"willow",4,TRUE
4448,"4","122","Retrieval",79,4,135,"acoustic",3,FALSE
3957,"3","122","Retrieval",63,4,90,"choir",3,TRUE
3568,"2","122","Retrieval",15,4,-135,"guitar",2,TRUE
3467,"1","122","Retrieval",10,4,45,"choir",1,TRUE
3659,"4","122","Retrieval",119,4,-45,"willow",2,FALSE
3760,"2","122","Retrieval",107,4,157.5,"acoustic",4,FALSE
3616,"3","122","Retrieval",183,4,22.5,"guitar",2,FALSE
4240,"3","122","Retrieval",73,4,-90,"guitar",2,FALSE
4240,"3","122","Retrieval",153,4,0,"willow",4,FALSE
3616,"3","122","Retrieval",182,4,-157.5,"choir",2,FALSE
4443,"2","122","Retrieval",130,4,-22.5,"willow",1,FALSE
3659,"3","122","Retrieval",179,5,22.5,"guitar",3,TRUE
4523,"3","122","Retrieval",104,5,157.5,"acoustic",4,FALSE
3915,"3","122","Retrieval",152,5,-22.5,"willow",1,FALSE
4139,"4","122","Retrieval",160,5,-157.5,"choir",1,FALSE
4539,"3","122","Retrieval",133,5,180,"acoustic",1,FALSE
3963,"2","122","Retrieval",62,5,90,"choir",3,FALSE
3429,"3","122","Retrieval",12,5,45,"choir",3,TRUE
3771,"2","122","Retrieval",58,5,112.5,"acoustic",4,FALSE
3563,"2","122","Retrieval",96,5,135,"acoustic",2,TRUE
4080,"4","122","Retrieval",7,5,-135,"guitar",1,FALSE
3547,"1","122","Retrieval",46,5,-112.5,"guitar",1,TRUE
4373,"4","122","Retrieval",156,5,0,"willow",4,TRUE
4208,"3","122","Retrieval",118,5,-45,"willow",1,FALSE
3253,"2","122","Retrieval",19,5,67.5,"choir",4,FALSE
3568,"2","122","Retrieval",94,5,-67.5,"willow",1,FALSE
3168,"4","122","Retrieval",77,5,-90,"guitar",4,TRUE
4827,"1","122","Retrieval",3,6,-135,"guitar",4,FALSE
3365,"1","122","Retrieval",157,6,0,"willow",1,TRUE
3317,"2","122","Retrieval",148,6,180,"acoustic",2,TRUE
3776,"3","122","Retrieval",149,6,-22.5,"willow",4,FALSE
3408,"3","122","Retrieval",52,6,90,"choir",3,TRUE
4021,"2","122","Retrieval",67,6,-90,"guitar",2,TRUE
4453,"2","122","Retrieval",120,6,-45,"willow",1,FALSE
3211,"2","122","Retrieval",108,6,-67.5,"willow",2,TRUE
3637,"1","122","Retrieval",105,6,157.5,"acoustic",1,TRUE
3483,"4","122","Retrieval",185,6,22.5,"guitar",4,TRUE
3243,"2","122","Retrieval",60,6,112.5,"acoustic",2,TRUE
3872,"1","122","Retrieval",11,6,45,"choir",4,FALSE
3733,"3","122","Retrieval",53,6,-112.5,"guitar",2,FALSE
4405,"2","122","Retrieval",83,6,135,"acoustic",4,FALSE
3221,"1","122","Retrieval",181,6,-157.5,"choir",1,TRUE
3835,"2","122","Retrieval",38,6,67.5,"choir",3,FALSE
NA,NA,"122","Retrieval",82,7,135,"dar",3,NA
3792,"3","122","Retrieval",138,7,-22.5,"ep",1,FALSE
5115,"3","122","Retrieval",166,7,0,"ep",1,FALSE
4608,"3","122","Retrieval",71,7,-90,"synth",1,FALSE
3792,"2","122","Retrieval",50,7,-135,"synth",3,FALSE
4939,"1","122","Retrieval",126,7,157.5,"dar",1,TRUE
5419,"3","122","Retrieval",17,7,45,"orch",2,FALSE
3627,"2","122","Retrieval",184,7,22.5,"synth",3,FALSE
3152,"1","122","Retrieval",61,7,-112.5,"synth",1,TRUE
3509,"3","122","Retrieval",81,7,90,"orch",3,TRUE
3595,"4","122","Retrieval",192,7,-157.5,"orch",3,FALSE
3883,"2","122","Retrieval",123,7,-45,"ep",4,FALSE
3888,"1","122","Retrieval",33,7,67.5,"orch",1,TRUE
4144,"3","122","Retrieval",99,7,-67.5,"ep",4,FALSE
3712,"2","122","Retrieval",56,7,112.5,"dar",2,TRUE
3664,"3","122","Retrieval",136,7,180,"dar",4,FALSE
4112,"3","122","Retrieval",36,8,67.5,"orch",3,TRUE
4139,"3","122","Retrieval",147,8,180,"dar",4,FALSE
4203,"3","122","Retrieval",101,8,-67.5,"ep",2,FALSE
3717,"2","122","Retrieval",89,8,-90,"synth",2,TRUE
4789,"2","122","Retrieval",114,8,135,"dar",3,FALSE
4107,"3","122","Retrieval",74,8,90,"orch",4,FALSE
4240,"1","122","Retrieval",174,8,-157.5,"orch",1,TRUE
3637,"4","122","Retrieval",30,8,45,"orch",4,TRUE
3899,"3","122","Retrieval",116,8,157.5,"dar",1,FALSE
3813,"1","122","Retrieval",51,8,-112.5,"synth",3,FALSE
3925,"4","122","Retrieval",150,8,-22.5,"ep",4,TRUE
4784,"4","122","Retrieval",64,8,112.5,"dar",4,TRUE
3381,"2","122","Retrieval",117,8,-45,"ep",2,TRUE
4283,"2","122","Retrieval",35,8,-135,"synth",1,FALSE
4208,"2","122","Retrieval",163,8,22.5,"synth",1,FALSE
3877,"1","122","Retrieval",173,8,0,"ep",2,FALSE
4043,"4","122","Retrieval",54,9,-112.5,"synth",4,TRUE
4053,"4","122","Retrieval",186,9,22.5,"synth",1,FALSE
4384,"3","122","Retrieval",8,9,-135,"synth",1,FALSE
4400,"2","122","Retrieval",80,9,112.5,"dar",4,FALSE
3749,"3","122","Retrieval",57,9,90,"orch",4,FALSE
3152,"2","122","Retrieval",103,9,135,"dar",1,FALSE
4352,"4","122","Retrieval",106,9,-67.5,"ep",2,FALSE
4427,"2","122","Retrieval",176,9,0,"ep",1,FALSE
4581,"2","122","Retrieval",42,9,67.5,"orch",3,FALSE
3680,"2","122","Retrieval",154,9,180,"dar",3,FALSE
3416,"1","122","Retrieval",144,9,-22.5,"ep",2,FALSE
3797,"2","122","Retrieval",122,9,157.5,"dar",2,TRUE
3381,"4","122","Retrieval",132,9,-45,"ep",3,FALSE
3637,"2","122","Retrieval",188,9,-157.5,"orch",1,FALSE
4069,"3","122","Retrieval",70,9,-90,"synth",4,FALSE
3285,"1","122","Retrieval",28,9,45,"orch",1,TRUE
4091,"2","122","Retrieval",49,10,90,"dar",1,FALSE
4773,"3","122","Retrieval",2,10,45,"dar",3,TRUE
3440,"2","122","Retrieval",41,10,-112.5,"ep",2,TRUE
4021,"2","122","Retrieval",95,10,-67.5,"synth",4,FALSE
4373,"4","122","Retrieval",191,10,-157.5,"dar",1,FALSE
4315,"2","122","Retrieval",110,10,135,"orch",1,FALSE
3216,"2","122","Retrieval",24,10,-135,"ep",2,TRUE
3408,"1","122","Retrieval",85,10,112.5,"orch",2,FALSE
3360,"1","122","Retrieval",86,10,-90,"ep",3,FALSE
3819,"1","122","Retrieval",143,10,157.5,"orch",1,TRUE
4779,"3","122","Retrieval",180,10,22.5,"ep",4,FALSE
4336,"4","122","Retrieval",31,10,67.5,"dar",4,TRUE
4501,"3","122","Retrieval",135,10,0,"synth",2,FALSE
4128,"2","122","Retrieval",125,10,-45,"synth",2,TRUE
4267,"3","122","Retrieval",128,10,-22.5,"synth",4,FALSE
4709,"3","122","Retrieval",145,10,180,"orch",3,TRUE
3547,"4","122","Retrieval",45,11,90,"dar",1,FALSE
4651,"3","122","Retrieval",111,11,-45,"synth",3,TRUE
3728,"2","122","Retrieval",29,11,45,"dar",2,TRUE
4208,"2","122","Retrieval",177,11,22.5,"ep",2,TRUE
3637,"2","122","Retrieval",158,11,180,"orch",2,TRUE
4507,"2","122","Retrieval",34,11,67.5,"dar",1,FALSE
4917,"2","122","Retrieval",25,11,-112.5,"ep",3,FALSE
3739,"2","122","Retrieval",141,11,157.5,"orch",4,FALSE
3387,"4","122","Retrieval",91,11,112.5,"orch",1,FALSE
3963,"1","122","Retrieval",16,11,-135,"ep",1,TRUE
4181,"2","122","Retrieval",100,11,-67.5,"synth",2,TRUE
3184,"2","122","Retrieval",87,11,-90,"ep",4,FALSE
4731,"4","122","Retrieval",140,11,0,"synth",2,FALSE
4080,"4","122","Retrieval",137,11,135,"orch",3,FALSE
4843,"2","122","Retrieval",162,11,-157.5,"dar",1,FALSE
3365,"3","122","Retrieval",131,11,-22.5,"synth",4,FALSE
5259,"4","122","Retrieval",26,12,-112.5,"ep",4,TRUE
3803,"2","122","Retrieval",43,12,90,"dar",3,FALSE
4192,"2","122","Retrieval",109,12,-67.5,"synth",1,FALSE
4955,"3","122","Retrieval",187,12,-157.5,"dar",3,TRUE
3659,"1","122","Retrieval",129,12,-22.5,"synth",1,TRUE
3349,"1","122","Retrieval",189,12,22.5,"ep",2,FALSE
4667,"1","122","Retrieval",127,12,-45,"synth",4,FALSE
3829,"1","122","Retrieval",165,12,180,"orch",2,FALSE
3675,"2","122","Retrieval",155,12,0,"synth",2,TRUE
4827,"3","122","Retrieval",40,12,67.5,"dar",2,FALSE
3563,"1","122","Retrieval",142,12,157.5,"orch",3,FALSE
3520,"3","122","Retrieval",102,12,112.5,"orch",1,FALSE
3739,"2","122","Retrieval",134,12,135,"orch",3,FALSE
3856,"2","122","Retrieval",65,12,-90,"ep",2,TRUE
3845,"4","122","Retrieval",14,12,45,"dar",4,TRUE
3349,"2","122","Retrieval",6,12,-135,"ep",4,FALSE
NA,NA,"121","Retrieval",115,1,-67.5,"guitar",3,NA
3051,"4","121","Retrieval",179,1,0,"guitar",4,TRUE
3509,"1","121","Retrieval",151,1,-45,"guitar",2,FALSE
3408,"2","121","Retrieval",9,1,45,"acoustic",3,FALSE
3717,"1","121","Retrieval",121,1,135,"choir",3,FALSE
3483,"3","121","Retrieval",48,1,-135,"willow",1,FALSE
3845,"4","121","Retrieval",170,1,-22.5,"guitar",1,FALSE
4608,"1","121","Retrieval",181,1,180,"choir",2,FALSE
3312,"2","121","Retrieval",23,1,67.5,"acoustic",1,FALSE
3323,"4","121","Retrieval",58,1,90,"acoustic",2,FALSE
3392,"4","121","Retrieval",75,1,-112.5,"willow",2,FALSE
3120,"1","121","Retrieval",76,1,112.5,"choir",2,FALSE
3248,"4","121","Retrieval",124,1,157.5,"choir",2,FALSE
3371,"1","121","Retrieval",5,1,22.5,"acoustic",1,TRUE
3552,"2","121","Retrieval",92,1,-90,"willow",4,FALSE
3349,"2","121","Retrieval",22,1,-157.5,"willow",4,FALSE
